Client,Sale_CL,Predicted_Probability_Sale_CL,Predicted_Sale_CL,Revenue_CL,Sale_CC,Predicted_Probability_Sale_CC,Predicted_Sale_CC,Revenue_CC,Sale_MF,Predicted_Probability_Sale_MF,Predicted_Sale_MF,Revenue_MF,ExpectedRev_MF,ExpectedRev_CC,ExpectedRev_CL,Score,Top_Offer
886,,0.07639077,0,,,0.629639934,1,4.376964286,,0.407273263,0,,,1.73523194,,1.73523194,CC
229,,0.37195824,0,,,0.629186243,1,4.376964286,,0.480687955,0,,,1.732732176,,1.732732176,CC
121,,0.355094133,0,,,0.629185259,1,4.376964286,,0.407273263,0,,,1.732726757,,1.732726757,CC
718,0,0.521023733,1,0,0,0.605166503,1,0,1,0.456732923,0,8.301785714,1.731793705,0,0,1.731793705,MF
403,,0.230633384,0,,,0.629006895,1,4.376964286,,0.499144681,0,,,1.731744491,,1.731744491,CC
1255,0,0.103946095,0,0,1,0.605987114,1,4.714285714,0,0.448731433,0,0,0,1.731181803,0,1.731181803,CC
1491,,0.148733775,0,,,0.628457716,1,4.376964286,,0.411791613,0,,,1.728721877,,1.728721877,CC
866,,0.237733269,0,,,0.628323818,1,4.376964286,,0.441229372,0,,,1.72798532,,1.72798532,CC
237,,0.256137387,0,,,0.628300967,1,4.376964286,,0.322126,0,,,1.727859635,,1.727859635,CC
1468,,0.241309764,0,,,0.628300967,1,4.376964286,,0.322126,0,,,1.727859635,,1.727859635,CC
1509,,0.066608999,0,,,0.628298325,1,4.376964286,,0.37458433,0,,,1.727845103,,1.727845103,CC
463,,0.160211791,0,,,0.628092037,1,4.376964286,,0.322126,0,,,1.726710688,,1.726710688,CC
590,,0.160805895,0,,,0.628092037,1,4.376964286,,0.322126,0,,,1.726710688,,1.726710688,CC
931,,0.111853436,0,,,0.627822521,1,4.376964286,,0.490707633,0,,,1.725229138,,1.725229138,CC
1172,,0.405515803,0,,,0.627330874,1,4.376964286,,0.430354361,0,,,1.722528143,,1.722528143,CC
1175,1,0.189683817,0,12.78571429,1,0.575812459,1,5.179642857,1,0.370180385,0,7.892857143,1.081585976,1.717362321,0.460029368,1.717362321,CC
668,,0.049197379,0,,,0.625308723,1,4.376964286,,0.448293308,0,,,1.711441177,,1.711441177,CC
115,,0.185585635,0,,,0.625015203,1,4.376964286,,0.468731433,0,,,1.709834851,,1.709834851,CC
367,,0.14904033,0,,,0.624813221,1,4.376964286,,0.373929507,0,,,1.708729918,,1.708729918,CC
32,,0.171261229,0,,,0.623493085,1,4.376964286,,0.453932602,0,,,1.701516971,,1.701516971,CC
659,,0.16462586,0,,,0.623348499,1,4.376964286,,0.412507244,0,,,1.700727911,,1.700727911,CC
1609,,0.207209584,0,,,0.623348499,1,4.376964286,,0.428731433,0,,,1.700727911,,1.700727911,CC
1049,,0.210664931,0,,,0.622777404,1,4.376964286,,0.330348698,0,,,1.697613015,,1.697613015,CC
724,,0.270790568,0,,,0.622777404,1,4.376964286,,0.322126,0,,,1.697613015,,1.697613015,CC
152,,0.100514141,0,,,0.622376587,1,4.376964286,,0.436954131,0,,,1.695428568,,1.695428568,CC
478,0,0.073782936,0,0,1,0.61376745,1,4.5,0,0.393876304,0,0,0,1.695197174,0,1.695197174,CC
411,,0.172082132,0,,,0.620878691,1,4.376964286,,0.52065824,1,3.079821429,0.834893402,1.68727749,,1.68727749,CC
1559,,0.306038694,0,,,0.620614852,1,4.376964286,,0.412507244,0,,,1.685843794,,1.685843794,CC
531,,0.214614548,0,,,0.620364607,1,4.376964286,,0.358829071,0,,,1.684484537,,1.684484537,CC
246,,0.176697522,0,,,0.618928045,1,4.376964286,,0.45745356,0,,,1.676692132,,1.676692132,CC
1479,0,0.185396233,0,0,1,0.570751227,1,5.142857143,0,0.551772279,1,0,0,1.675321527,0,1.675321527,CC
847,,0.219422384,0,,,0.618512355,1,4.376964286,,0.322126,0,,,1.67444066,,1.67444066,CC
54,,0.487775724,0,,,0.618451744,1,4.376964286,,0.464955622,0,,,1.674112502,,1.674112502,CC
786,,0.088686883,0,,,0.617109496,1,4.376964286,,0.418651123,0,,,1.666853616,,1.666853616,CC
516,,0.103096638,0,,,0.616540324,1,4.376964286,,0.422432806,0,,,1.66378029,,1.66378029,CC
618,0,0.550063369,1,0,1,0.298974444,0,18.57142857,0,0.366161506,0,0,0,1.660020483,0,1.660020483,CC
655,,0.264161178,0,,,0.615305117,1,4.376964286,,0.446646742,0,,,1.657120374,,1.657120374,CC
263,,0.292933768,0,,,0.615305117,1,4.376964286,,0.428731433,0,,,1.657120374,,1.657120374,CC
59,,0.163481982,0,,,0.615173707,1,4.376964286,,0.504463766,1,3.079821429,0.783764325,1.656412628,,1.656412628,CC
144,,0.204631081,0,,,0.615041065,1,4.376964286,,0.520101232,1,3.079821429,0.833107994,1.655698403,,1.655698403,CC
839,,0.139156543,0,,,0.614669259,1,4.376964286,,0.338350189,0,,,1.653697196,,1.653697196,CC
1526,,0.08866791,0,,,0.61445543,1,4.376964286,,0.345486587,0,,,1.652546833,,1.652546833,CC
1156,,0.329038277,0,,,0.613354471,1,4.376964286,,0.400014311,0,,,1.64663019,,1.64663019,CC
1200,,0.065710923,0,,,0.613090129,1,4.376964286,,0.466208617,0,,,1.645211175,,1.645211175,CC
927,0,0.122182263,0,0,1,0.648800954,1,3.569285714,1,0.418532504,0,9.385714286,1.644090473,1.502464687,0,1.644090473,MF
68,0,0.115405079,0,0,1,0.685166503,1,3.5,0,0.396097185,0,0,0,1.643085981,0,1.643085981,CC
273,,0.155201475,0,,,0.612656085,1,4.376964286,,0.349552955,0,,,1.642882506,,1.642882506,CC
225,1,0.449321197,0,8.130714286,0,0.64496897,1,0,0,0.332028118,0,0,0,0,1.641506152,1.641506152,CL
1377,,0.252838321,0,,,0.611838169,1,4.376964286,,0.436954131,0,,,1.638498834,,1.638498834,CC
326,,0.27232709,0,,,0.611554686,1,4.376964286,,0.411043202,0,,,1.63698085,,1.63698085,CC
994,,0.157048656,0,,,0.610883869,1,4.376964286,,0.484955622,0,,,1.6333916,,1.6333916,CC
1465,,0.271877243,0,,,0.610883869,1,4.376964286,,0.484955622,0,,,1.6333916,,1.6333916,CC
1150,,0.32820401,0,,,0.610883869,1,4.376964286,,0.484955622,0,,,1.6333916,,1.6333916,CC
1250,,0.150079732,0,,,0.610883869,1,4.376964286,,0.484955622,0,,,1.6333916,,1.6333916,CC
410,,0.122058485,0,,,0.610775662,1,4.376964286,,0.329577177,0,,,1.632812998,,1.632812998,CC
1114,,0.185697959,0,,,0.610340486,1,4.376964286,,0.436954131,0,,,1.630487079,,1.630487079,CC
244,0,0.441737187,0,0,0,0.529416155,1,0,1,0.421857506,0,9.155357143,1.629321735,0,0,1.629321735,MF
1146,,0.170458547,0,,,0.609072688,1,4.376964286,,0.538603264,1,3.079821429,0.893436104,1.623720425,,1.623720425,CC
1504,,0.189586617,0,,,0.608720761,1,4.376964286,,0.524955622,1,3.079821429,0.848732276,1.621844571,,1.621844571,CC
1493,,0.220709547,0,,,0.608389627,1,4.376964286,,0.47745356,0,,,1.620080535,,1.620080535,CC
119,,0.217017238,0,,,0.608350771,1,4.376964286,,0.504562052,1,3.079821429,0.78406976,1.619873603,,1.619873603,CC
1296,,0.383701442,0,,,0.608323818,1,4.376964286,,0.441229372,0,,,1.619730069,,1.619730069,CC
109,,0.177297025,0,,,0.608323818,1,4.376964286,,0.441229372,0,,,1.619730069,,1.619730069,CC
1101,,0.220116761,0,,,0.608255843,1,4.376964286,,0.348135089,0,,,1.61936811,,1.61936811,CC
1097,,0.117319034,0,,,0.608170144,1,4.376964286,,0.500735814,1,3.079821429,0.772223199,1.618911822,,1.618911822,CC
667,,0.26589365,0,,,0.606958167,1,4.376964286,,0.325132274,0,,,1.612465839,,1.612465839,CC
369,,0.228738721,0,,,0.605735676,1,4.376964286,,0.391791613,0,,,1.605976953,,1.605976953,CC
400,,0.187215699,0,,,0.605735676,1,4.376964286,,0.402099002,0,,,1.605976953,,1.605976953,CC
669,,0.308763583,0,,,0.605487172,1,4.376964286,,0.380014311,0,,,1.604659518,,1.604659518,CC
579,,0.288564613,0,,,0.604413183,1,4.376964286,,0.473207168,0,,,1.598972003,,1.598972003,CC
1267,1,0.190762383,0,21.82071429,1,0.747211162,1,2.858214286,0,0.370843649,0,0,0,1.595811123,0.794062046,1.595811123,CC
778,,0.117360175,0,,,0.603560961,1,4.376964286,,0.388446323,0,,,1.594466081,,1.594466081,CC
1587,,0.109791193,0,,,0.603493085,1,4.376964286,,0.398753711,0,,,1.594107478,,1.594107478,CC
266,,0.165177409,0,,,0.603336892,1,4.376964286,,0.414406064,0,,,1.593282428,,1.593282428,CC
523,,0.122235768,0,,,0.603336892,1,4.376964286,,0.430851461,0,,,1.593282428,,1.593282428,CC
1124,,0.153583604,0,,,0.602816053,1,4.376964286,,0.391791613,0,,,1.590532769,,1.590532769,CC
131,0,0.129296964,0,0,1,0.584715778,1,4.642857143,1,0.420729942,0,3.138928571,0.555633311,1.587358229,0,1.587358229,CC
1268,1,0.279194825,0,20.34357143,0,0.646834329,1,0,0,0.322126,0,0,0,0,1.585776317,1.585776317,CL
1270,,0.344895206,0,,,0.601779693,1,4.376964286,,0.334768587,0,,,1.585068592,,1.585068592,CC
783,,0.123906502,0,,,0.601397853,1,4.376964286,,0.400014311,0,,,1.583057717,,1.583057717,CC
811,,0.160110433,0,,,0.601397853,1,4.376964286,,0.391791613,0,,,1.583057717,,1.583057717,CC
1246,1,0.135578692,0,4.785714286,1,0.59536083,1,4.464285714,0,0.3392659,0,0,0,1.582386241,0.087968998,1.582386241,CC
1187,,0.300664777,0,,,0.600878691,1,4.376964286,,0.41474144,0,,,1.580325721,,1.580325721,CC
894,,0.322789224,0,,,0.600878691,1,4.376964286,,0.419957072,0,,,1.580325721,,1.580325721,CC
1405,,0.148157121,0,,,0.60083892,1,4.376964286,,0.383790122,0,,,1.580116533,,1.580116533,CC
98,,0.164952742,0,,,0.60083892,1,4.376964286,,0.375567424,0,,,1.580116533,,1.580116533,CC
713,1,0.364734609,0,11.875,0,0.557481484,1,0,0,0.459144681,0,0,0,0,1.579747105,1.579747105,CL
632,1,0.256666176,0,13.5475,0,0.552954667,1,0,1,0.391791613,0,10.28464286,1.57869955,0,0.892475782,1.57869955,MF
897,,0.222664624,0,,,0.600545111,1,4.376964286,,0.460014311,0,,,1.57857156,,1.57857156,CC
1412,0,0.383263033,0,0,0,0.43047789,0,0,1,0.481857506,0,6.795535714,1.577832711,0,0,1.577832711,MF
44,0,0.176030502,0,0,1,0.59445543,1,4.464285714,0,0.330348698,0,0,0,1.577577046,0,1.577577046,CC
293,,0.315548494,0,,,0.600332276,1,4.376964286,,0.507943999,1,3.079821429,0.794615815,1.577452859,,1.577452859,CC
1310,,0.1331539,0,,,0.599898304,1,4.376964286,,0.402149429,0,,,1.575173046,,1.575173046,CC
74,,0.185197837,0,,,0.599775582,1,4.376964286,,0.492465257,0,,,1.57452864,,1.57452864,CC
1002,,0.285243137,0,,,0.598928045,1,4.376964286,,0.481229372,0,,,1.57008188,,1.57008188,CC
829,,0.371982554,0,,,0.598928045,1,4.376964286,,0.481229372,0,,,1.57008188,,1.57008188,CC
630,1,0.304268037,0,16.925,0,0.652657293,1,0,0,0.413460425,0,0,0,0,1.566900228,1.566900228,CL
169,,0.187857957,0,,,0.597481484,1,4.376964286,,0.441229372,0,,,1.562506761,,1.562506761,CC
207,,0.237841449,0,,,0.597336815,1,4.376964286,,0.504463766,1,3.079821429,0.783764325,1.561750186,,1.561750186,CC
726,,0.219802755,0,,,0.597325291,1,4.376964286,,0.531593059,1,3.079821429,0.870330372,1.56168993,,1.56168993,CC
1349,,0.260057293,0,,,0.597284104,1,4.376964286,,0.489016512,0,,,1.56147457,,1.56147457,CC
1281,,0.116462717,0,,,0.597164657,1,4.376964286,,0.411791613,0,,,1.560850096,,1.560850096,CC
1014,0,0.168169467,0,0,1,0.537851422,1,5.392857143,0,0.389706923,0,0,0,1.560068106,0,1.560068106,CC
626,,0.335541374,0,,,0.597008464,1,4.376964286,,0.542127119,1,3.079821429,0.905165104,1.560033699,,1.560033699,CC
353,,0.111774528,0,,,0.596032661,1,4.376964286,,0.424517496,0,,,1.554938153,,1.554938153,CC
497,0,0.172561291,0,0,1,0.662777404,1,3.535714286,0,0.311238204,0,0,0,1.553146957,0,1.553146957,CC
396,,0.116425424,0,,,0.595469593,1,4.376964286,,0.448766363,0,,,1.552001664,,1.552001664,CC
1028,,0.193778633,0,,,0.595305117,1,4.376964286,,0.430457484,0,,,1.551144418,,1.551144418,CC
140,,0.162928156,0,,,0.595102896,1,4.376964286,,0.427523946,0,,,1.550090768,,1.550090768,CC
1121,1,0.31737599,0,15.38892857,0,0.519869944,1,0,0,0.537859453,1,0,0,0,1.550088596,1.550088596,CL
731,,0.304839731,0,,,0.594628085,1,4.376964286,,0.470377998,0,,,1.547618237,,1.547618237,CC
1089,,0.126509504,0,,,0.594520694,1,4.376964286,,0.400064738,0,,,1.547059279,,1.547059279,CC
381,,0.4208744,0,,,0.593961762,1,4.376964286,,0.380014311,0,,,1.544151745,,1.544151745,CC
1550,,0.110139246,0,,,0.593961762,1,4.376964286,,0.421484224,0,,,1.544151745,,1.544151745,CC
1240,,0.476757287,0,,,0.593961762,1,4.376964286,,0.375567424,0,,,1.544151745,,1.544151745,CC
1010,,0.122498411,0,,,0.59390365,1,4.376964286,,0.442920492,0,,,1.543849607,,1.543849607,CC
628,0,0.236557719,0,0,1,0.531411879,1,5.465357143,0,0.504463766,1,0,0,1.543409125,0,1.543409125,CC
257,,0.303397541,0,,,0.59376745,1,4.376964286,,0.391791613,0,,,1.543141587,,1.543141587,CC
364,,0.182116765,0,,,0.59367514,1,4.376964286,,0.43560533,0,,,1.542661814,,1.542661814,CC
1600,1,0.091561667,0,9.214285714,1,0.626542414,1,3.928571429,0,0.47426284,0,0,0,1.542181915,0.077248322,1.542181915,CC
1588,,0.117321976,0,,,0.593354471,1,4.376964286,,0.401705432,0,,,1.540995751,,1.540995751,CC
201,,0.114039079,0,,,0.592701874,1,4.376964286,,0.47317832,0,,,1.537607906,,1.537607906,CC
1530,,0.194049588,0,,,0.592677439,1,4.376964286,,0.445931111,0,,,1.53748113,,1.53748113,CC
1201,,0.23394796,0,,,0.592584729,1,4.376964286,,0.43474144,0,,,1.537000164,,1.537000164,CC
1514,1,0.337123887,0,13.51607143,0,0.505496506,1,0,1,0.477841139,0,5.40125,1.23327905,0,1.53613551,1.53613551,CL
70,,0.299977888,0,,,0.592294388,1,4.376964286,,0.384713453,0,,,1.535494406,,1.535494406,CC
460,,0.327597896,0,,,0.591854923,1,4.376964286,,0.450029029,0,,,1.533216665,,1.533216665,CC
923,,0.282842626,0,,,0.591838169,1,4.376964286,,0.464955622,0,,,1.533129867,,1.533129867,CC
1308,1,0.343824603,0,12.96107143,0,0.688092037,1,0,0,0.311238204,0,0,0,0,1.532197693,1.532197693,CL
1498,,0.24711079,0,,,0.591146598,1,4.376964286,,0.512007903,1,3.079821429,0.807381633,1.529548993,,1.529548993,CC
944,0,0.136491352,0,0,0,0.657189077,1,0,1,0.311238204,0,15.77892857,1.528492502,0,0,1.528492502,MF
1122,,0.201206643,0,,,0.59047789,1,4.376964286,,0.403732883,0,,,1.526090481,,1.526090481,CC
933,,0.242708372,0,,,0.59047789,1,4.376964286,,0.438517251,0,,,1.526090481,,1.526090481,CC
474,,0.393504953,0,,,0.590383927,1,4.376964286,,0.409706923,0,,,1.525604829,,1.525604829,CC
458,,0.149633032,0,,,0.590258428,1,4.376964286,,0.504463766,1,3.079821429,0.783764325,1.524956295,,1.524956295,CC
1540,,0.129140579,0,,,0.589793161,1,4.376964286,,0.412507244,0,,,1.52255317,,1.52255317,CC
1178,0,0.113365779,0,0,1,0.704060392,1,3.071428571,0,0.352928339,0,0,0,1.522510323,0,1.522510323,CC
165,,0.375908944,0,,,0.589623939,1,4.376964286,,0.420064738,0,,,1.521679599,,1.521679599,CC
426,,0.269274481,0,,,0.58838984,1,4.376964286,,0.391791613,0,,,1.515316432,,1.515316432,CC
394,,0.253292088,0,,,0.58836314,1,4.376964286,,0.481857506,0,,,1.515178914,,1.515178914,CC
1192,,0.110837483,0,,,0.588322759,1,4.376964286,,0.534824885,1,3.079821429,0.880944908,1.514970938,,1.514970938,CC
379,,0.299417608,0,,,0.587805119,1,4.376964286,,0.419559525,0,,,1.512306191,,1.512306191,CC
332,,0.220535651,0,,,0.587686322,1,4.376964286,,0.475953961,0,,,1.511694972,,1.511694972,CC
223,,0.114109016,0,,,0.587462253,1,4.376964286,,0.373399527,0,,,1.510542456,,1.510542456,CC
1229,,0.255891734,0,,,0.586943066,1,4.376964286,,0.43474144,0,,,1.507873664,,1.507873664,CC
1366,,0.303468671,0,,,0.586890292,1,4.376964286,,0.397929621,0,,,1.507602517,,1.507602517,CC
1090,,0.247608626,0,,,0.586890292,1,4.376964286,,0.429706923,0,,,1.507602517,,1.507602517,CC
473,,0.091312307,0,,,0.586171299,1,4.376964286,,0.525240701,1,3.079821429,0.849654343,1.503910887,,1.503910887,CC
694,0,0.154797378,0,0,1,0.519187782,1,5.5725,0,0.382657901,0,0,0,1.502100549,0,1.502100549,CC
1447,,0.390787575,0,,,0.585735676,1,4.376964286,,0.391791613,0,,,1.501676402,,1.501676402,CC
285,0,0.331961425,0,0,1,0.514628085,1,5.642857143,0,0.456954131,0,0,0,1.494465946,0,1.494465946,CC
1460,,0.203971344,0,,,0.584236127,1,4.376964286,,0.403568915,0,,,1.493997327,,1.493997327,CC
816,,0.244178365,0,,,0.584236127,1,4.376964286,,0.402149429,0,,,1.493997327,,1.493997327,CC
347,,0.12836755,0,,,0.583987624,1,4.376964286,,0.388489264,0,,,1.492726662,,1.492726662,CC
1088,,0.172385506,0,,,0.583493085,1,4.376964286,,0.388446323,0,,,1.490199556,,1.490199556,CC
1603,,0.242812225,0,,,0.58322519,1,4.376964286,,0.489016512,0,,,1.488831504,,1.488831504,CC
925,,0.17942402,0,,,0.58293552,1,4.376964286,,0.444955622,0,,,1.487352954,,1.487352954,CC
1501,,0.150826696,0,,,0.58293552,1,4.376964286,,0.444955622,0,,,1.487352954,,1.487352954,CC
647,,0.173581634,0,,,0.582852095,1,4.376964286,,0.484955622,0,,,1.486927269,,1.486927269,CC
975,,0.296868535,0,,,0.582816053,1,4.376964286,,0.383790122,0,,,1.486743381,,1.486743381,CC
1336,,0.198133038,0,,,0.582816053,1,4.376964286,,0.409706923,0,,,1.486743381,,1.486743381,CC
1360,,0.212105036,0,,,0.582727736,1,4.376964286,,0.345656382,0,,,1.486292828,,1.486292828,CC
1354,,0.107148708,0,,,0.582638266,1,4.376964286,,0.449638775,0,,,1.485836462,,1.485836462,CC
467,,0.214277307,0,,,0.581950297,1,4.376964286,,0.464463766,0,,,1.482329636,,1.482329636,CC
164,,0.086420362,0,,,0.581857905,1,4.376964286,,0.416909576,0,,,1.481858994,,1.481858994,CC
969,0,0.155132918,0,0,1,0.573259896,1,4.501071429,0,0.458081694,0,0,0,1.479173186,0,1.479173186,CC
1326,,0.183618389,0,,,0.581316505,1,4.376964286,,0.359245567,0,,,1.479102633,,1.479102633,CC
1610,,0.417623883,0,,,0.581197708,1,4.376964286,,0.378108841,0,,,1.478498162,,1.478498162,CC
1054,,0.211856644,0,,,0.580878691,1,4.376964286,,0.41474144,0,,,1.476875524,,1.476875524,CC
504,,0.39956041,0,,,0.580878691,1,4.376964286,,0.443314062,0,,,1.476875524,,1.476875524,CC
521,,0.368243357,0,,,0.580878691,1,4.376964286,,0.45745356,0,,,1.476875524,,1.476875524,CC
1257,,0.247004873,0,,,0.5802714,1,4.376964286,,0.462920492,0,,,1.473789082,,1.473789082,CC
1029,0,0.622112591,1,0,1,0.38705497,0,9.785714286,1,0.439055439,0,1.217142857,0.234628237,1.46601302,0,1.46601302,CC
1103,0,0.151433792,0,0,1,0.476197161,0,6.464285714,0,0.438517251,0,0,0,1.465865583,0,1.465865583,CC
1407,,0.220105688,0,,,0.578664205,1,4.376964286,,0.375567424,0,,,1.465636395,,1.465636395,CC
1389,,0.093372253,0,,,0.578500102,1,4.376964286,,0.439301248,0,,,1.464805235,,1.464805235,CC
1105,,0.127353329,0,,,0.578415473,1,4.376964286,,0.504463766,1,3.079821429,0.783764325,1.464376693,,1.464376693,CC
299,,0.248276271,0,,,0.578406979,1,4.376964286,,0.467782223,0,,,1.464333682,,1.464333682,CC
1136,,0.178393297,0,,,0.577919298,1,4.376964286,,0.394627272,0,,,1.46186543,,1.46186543,CC
464,,0.351964318,0,,,0.577919298,1,4.376964286,,0.355469756,0,,,1.46186543,,1.46186543,CC
832,,0.276103012,0,,,0.577851422,1,4.376964286,,0.420064738,0,,,1.461522062,,1.461522062,CC
1194,,0.401097444,0,,,0.577731271,1,4.376964286,,0.558603264,1,3.079821429,0.961020108,1.460914344,,1.460914344,CC
1444,,0.142280372,0,,,0.577731271,1,4.376964286,,0.538603264,1,3.079821429,0.893436104,1.460914344,,1.460914344,CC
1123,,0.293652153,0,,,0.577706836,1,4.376964286,,0.444955622,0,,,1.460790771,,1.460790771,CC
1339,,0.114314945,0,,,0.577481484,1,4.376964286,,0.41474144,0,,,1.459651342,,1.459651342,CC
1280,,0.063386166,0,,,0.577328531,1,4.376964286,,0.426812486,0,,,1.458878233,,1.458878233,CC
710,,0.235557257,0,,,0.577284104,1,4.376964286,,0.529016512,1,3.079821429,0.861914114,1.458653708,,1.458653708,CC
235,,0.334939406,0,,,0.577096781,1,4.376964286,,0.392893209,0,,,1.457707227,,1.457707227,CC
1363,,0.126819195,0,,,0.576923835,1,4.376964286,,0.538603264,1,3.079821429,0.893436104,1.456833659,,1.456833659,CC
232,,0.273217786,0,,,0.576557366,1,4.376964286,,0.387032708,0,,,1.45498345,,1.45498345,CC
919,,0.241212332,0,,,0.576436503,1,4.376964286,,0.51153676,1,3.079821429,0.805896433,1.454373498,,1.454373498,CC
217,,0.220272203,0,,,0.57641401,1,4.376964286,,0.373929507,0,,,1.454260001,,1.454260001,CC
1589,,0.476826497,0,,,0.575525073,1,4.376964286,,0.379239695,0,,,1.449777982,,1.449777982,CC
1176,,0.115531419,0,,,0.575221692,1,4.376964286,,0.484955622,0,,,1.448249922,,1.448249922,CC
513,,0.350409631,0,,,0.574973189,1,4.376964286,,0.412507244,0,,,1.446998866,,1.446998866,CC
1341,,0.147611066,0,,,0.574973189,1,4.376964286,,0.444955622,0,,,1.446998866,,1.446998866,CC
330,,0.188303491,0,,,0.57376745,1,4.376964286,,0.464239991,0,,,1.440936416,,1.440936416,CC
1489,,0.117270214,0,,,0.572701874,1,4.376964286,,0.428274914,0,,,1.435589294,,1.435589294,CC
498,,0.312481143,0,,,0.572677439,1,4.376964286,,0.417929621,0,,,1.435466797,,1.435466797,CC
945,,0.18277902,0,,,0.572421536,1,4.376964286,,0.538603264,1,3.079821429,0.893436104,1.434184197,,1.434184197,CC
1534,1,0.030710152,0,21.89285714,1,0.741227465,1,2.607142857,0,0.341151037,0,0,0,1.432411619,0.020647447,1.432411619,CC
188,,0.201728858,0,,,0.571856574,1,4.376964286,,0.481229372,0,,,1.431354606,,1.431354606,CC
126,,0.369046014,0,,,0.571522994,1,4.376964286,,0.411791613,0,,,1.429685193,,1.429685193,CC
325,,0.495996569,0,,,0.571522994,1,4.376964286,,0.403568915,0,,,1.429685193,,1.429685193,CC
1129,,0.078525705,0,,,0.571138168,1,4.376964286,,0.45953226,0,,,1.42776053,,1.42776053,CC
844,,0.329142913,0,,,0.571123487,1,4.376964286,,0.383790122,0,,,1.427687129,,1.427687129,CC
1204,,0.284984566,0,,,0.571113734,1,4.376964286,,0.461229372,0,,,1.427638367,,1.427638367,CC
1440,,0.25231047,0,,,0.570410014,1,4.376964286,,0.482920492,0,,,1.424122295,,1.424122295,CC
517,,0.326272258,0,,,0.570410014,1,4.376964286,,0.398517251,0,,,1.424122295,,1.424122295,CC
476,,0.139576837,0,,,0.570410014,1,4.376964286,,0.439957072,0,,,1.424122295,,1.424122295,CC
987,,0.322775081,0,,,0.570410014,1,4.376964286,,0.41618126,0,,,1.424122295,,1.424122295,CC
965,,0.26691606,0,,,0.570340273,1,4.376964286,,0.461229372,0,,,1.423774077,,1.423774077,CC
383,,0.352678703,0,,,0.56993579,1,4.376964286,,0.438517251,0,,,1.421755323,,1.421755323,CC
1251,,0.132754469,0,,,0.569072688,1,4.376964286,,0.538603264,1,3.079821429,0.893436104,1.417452415,,1.417452415,CC
138,,0.196332584,0,,,0.568953891,1,4.376964286,,0.480687955,0,,,1.416860677,,1.416860677,CC
406,,0.150873718,0,,,0.56838984,1,4.376964286,,0.380014311,0,,,1.414052765,,1.414052765,CC
852,,0.266314024,0,,,0.568125787,1,4.376964286,,0.391791613,0,,,1.412739239,,1.412739239,CC
333,,0.318220929,0,,,0.567901719,1,4.376964286,,0.482127119,0,,,1.411625091,,1.411625091,CC
539,,0.340821563,0,,,0.567805119,1,4.376964286,,0.479550573,0,,,1.411144896,,1.411144896,CC
176,,0.254242144,0,,,0.567782336,1,4.376964286,,0.479144681,0,,,1.411031657,,1.411031657,CC
665,,0.265449367,0,,,0.566626239,1,4.376964286,,0.403568915,0,,,1.405291329,,1.405291329,CC
967,,0.245724667,0,,,0.566626239,1,4.376964286,,0.403568915,0,,,1.405291329,,1.405291329,CC
820,,0.254901731,0,,,0.566598549,1,4.376964286,,0.498603264,0,,,1.405153983,,1.405153983,CC
1304,,0.114734335,0,,,0.566094463,1,4.376964286,,0.420064738,0,,,1.402654849,,1.402654849,CC
28,,0.404700906,0,,,0.565735676,1,4.376964286,,0.380014311,0,,,1.400877422,,1.400877422,CC
1466,,0.2748741,0,,,0.565487172,1,4.376964286,,0.393482734,0,,,1.399647002,,1.399647002,CC
1373,,0.263430658,0,,,0.565007521,1,4.376964286,,0.51153676,1,3.079821429,0.805896433,1.397273624,,1.397273624,CC
1320,,0.441741813,0,,,0.564922892,1,4.376964286,,0.401705432,0,,,1.396855077,,1.396855077,CC
891,,0.242916167,0,,,0.564236127,1,4.376964286,,0.403568915,0,,,1.393460887,,1.393460887,CC
128,,0.304755686,0,,,0.564236127,1,4.376964286,,0.380014311,0,,,1.393460887,,1.393460887,CC
1553,,0.288327027,0,,,0.564042264,1,4.376964286,,0.441229372,0,,,1.392503504,,1.392503504,CC
1162,,0.300398009,0,,,0.564042264,1,4.376964286,,0.462920492,0,,,1.392503504,,1.392503504,CC
312,,0.232425667,0,,,0.563987624,1,4.376964286,,0.323692454,0,,,1.392233729,,1.392233729,CC
150,,0.336215169,0,,,0.563877788,1,4.376964286,,0.486931822,0,,,1.391691508,,1.391691508,CC
471,,0.15261691,0,,,0.562840488,1,4.376964286,,0.519323901,1,3.079821429,0.830619568,1.386575953,,1.386575953,CC
1416,,0.274642113,0,,,0.562222046,1,4.376964286,,0.511593059,1,3.079821429,0.806073832,1.383530527,,1.383530527,CC
830,,0.393952897,0,,,0.562222046,1,4.376964286,,0.491593059,0,,,1.383530527,,1.383530527,CC
1461,0,0.359376612,0,0,1,0.568125787,1,4.285714286,0,0.391791613,0,0,0,1.383286759,0,1.383286759,CC
1222,,0.130846529,0,,,0.562061412,1,4.376964286,,0.478517251,0,,,1.382740055,,1.382740055,CC
587,,0.148455518,0,,,0.562044659,1,4.376964286,,0.334127604,0,,,1.382657626,,1.382657626,CC
1599,,0.195186009,0,,,0.561419218,1,4.376964286,,0.504463766,1,3.079821429,0.783764325,1.379582107,,1.379582107,CC
696,,0.305244361,0,,,0.561318157,1,4.376964286,,0.47745356,0,,,1.379085472,,1.379085472,CC
779,,0.198550763,0,,,0.560931679,1,4.376964286,,0.510707633,1,3.079821429,0.803286067,1.377187075,,1.377187075,CC
